0.003042,0.001834,0.781150,-0.011487,-0.013269,-0.068515,0.997496,-0.127675,0.127380,0.074895,0.027302,-0.082534,-0.047152,-0.058715,0.178594,0.277522,0.168566,-0.090249,0.010576,0.100194,0.071554,0.273456,-0.327652,0.279539,-0.059531,1.062226,0.872736,0.079511,-0.573974,-0.661942,-0.165836,0.445223,0.680887,-1.503492,-0.528578,-0.535622
-0.000882,-0.001485,0.779384,-0.008059,-0.012828,-0.069750,0.997449,-0.131466,0.128657,0.092716,0.026787,-0.094143,-0.047867,-0.074524,0.183241,0.286635,0.183935,-0.103101,0.009103,0.118676,0.067712,0.265990,-0.345893,0.264074,-0.067139,1.068944,0.883027,0.047633,-0.574835,-0.685762,-0.118993,0.431914,0.820266,-1.623117,-0.515282,-0.679505
-0.002721,-0.003279,0.777944,-0.006052,-0.013684,-0.064302,0.997818,-0.133128,0.127465,0.097171,0.025253,-0.098922,-0.047287,-0.076695,0.181998,0.280191,0.176375,-0.104915,0.006972,0.122912,0.066638,0.261336,-0.344216,0.245975,-0.081812,1.039855,0.884955,0.040213,-0.585586,-0.689632,-0.118267,0.421432,0.838339,-1.629690,-0.549368,-0.675131
-0.000190,-0.004600,0.776824,-0.004437,-0.014434,-0.058844,0.998153,-0.129739,0.126396,0.108698,0.024745,-0.098360,-0.045881,-0.078335,0.180044,0.273949,0.168891,-0.108264,0.004607,0.125496,0.065938,0.256957,-0.341299,0.231251,-0.095003,1.017859,0.887774,0.035305,-0.595178,-0.694241,-0.121688,0.408701,0.847726,-1.621813,-0.611111,-0.645102
-0.000252,-0.008883,0.776550,-0.002886,-0.014819,-0.053411,0.998458,-0.122834,0.126350,0.128994,0.025727,-0.092206,-0.043968,-0.081407,0.177375,0.267484,0.162291,-0.111728,0.002406,0.126602,0.065127,0.252536,-0.337851,0.216025,-0.107581,0.991671,0.890412,0.025260,-0.608660,-0.698723,-0.127065,0.395277,0.856107,-1.591182,-0.660989,-0.598297
-0.007258,-0.011428,0.774124,-0.001368,-0.014794,-0.047802,0.998746,-0.113673,0.128546,0.163722,0.028098,-0.078759,-0.042667,-0.086697,0.174087,0.259861,0.156210,-0.113508,0.000463,0.125277,0.064360,0.248345,-0.334839,0.205623,-0.117424,0.972922,0.893701,0.008715,-0.619747,-0.700792,-0.132272,0.378744,0.860498,-1.559647,-0.691208,-0.569378
-0.013961,-0.013039,0.772044,0.000479,-0.014237,-0.041763,0.999026,-0.098698,0.130309,0.202060,0.032574,-0.058408,-0.039019,-0.093878,0.168976,0.251126,0.150208,-0.114514,-0.000747,0.121922,0.062619,0.243918,-0.331652,0.197412,-0.127587,0.951917,0.898833,0.001998,-0.632737,-0.698572,-0.136618,0.361001,0.860326,-1.535544,-0.709947,-0.545864
-0.020751,-0.014075,0.777074,0.003227,-0.012567,-0.034493,0.999321,-0.072607,0.128711,0.236586,0.041160,-0.028297,-0.028419,-0.104217,0.159996,0.239922,0.144060,-0.115313,-0.000434,0.115843,0.058615,0.238342,-0.327572,0.191402,-0.136386,0.930695,0.908243,-0.010676,-0.646086,-0.689176,-0.143170,0.341835,0.848888,-1.518337,-0.724613,-0.532962
-0.028825,-0.015331,0.785298,0.007194,-0.010778,-0.027032,0.999551,-0.044494,0.122777,0.263389,0.053826,0.001329,-0.015702,-0.114830,0.147475,0.228923,0.138272,-0.116121,0.000843,0.108583,0.051446,0.232684,-0.322862,0.187398,-0.140921,0.915541,0.922051,-0.024644,-0.656013,-0.674301,-0.151128,0.320326,0.834775,-1.504796,-0.736925,-0.521436
-0.035825,-0.016438,0.789812,0.013192,-0.009836,-0.020423,0.999656,-0.024663,0.111608,0.271280,0.073583,0.018204,-0.004894,-0.123146,0.130746,0.221074,0.133698,-0.117439,0.002993,0.102057,0.039116,0.227991,-0.316746,0.184280,-0.143468,0.900612,0.935193,-0.031516,-0.666370,-0.653599,-0.158290,0.300634,0.813712,-1.485757,-0.753750,-0.503381
-0.042060,-0.017429,0.793384,0.020263,-0.009309,-0.014450,0.999647,-0.007322,0.098291,0.272311,0.101534,0.028678,0.005439,-0.130187,0.111763,0.215189,0.129877,-0.118988,0.005598,0.095685,0.023734,0.223500,-0.309802,0.182293,-0.143101,0.892234,0.948636,-0.040613,-0.674250,-0.628688,-0.163152,0.283718,0.792088,-1.462365,-0.772196,-0.479705
-0.047927,-0.018371,0.796053,0.027039,-0.008849,-0.009180,0.999553,0.012427,0.084589,0.274729,0.134734,0.038374,0.015143,-0.136543,0.093745,0.210558,0.126400,-0.120462,0.007920,0.089413,0.007935,0.218124,-0.302901,0.182218,-0.140940,0.890027,0.957941,-0.047698,-0.681027,-0.602123,-0.167897,0.270984,0.776211,-1.440603,-0.784392,-0.458739
-0.053715,-0.019197,0.797590,0.033204,-0.008809,-0.004717,0.999399,0.031617,0.073515,0.277959,0.174513,0.042968,0.024190,-0.142806,0.077704,0.207003,0.125098,-0.123140,0.009904,0.083384,-0.007232,0.212671,-0.296471,0.184012,-0.136213,0.894323,0.962203,-0.051276,-0.685802,-0.572572,-0.169382,0.261907,0.757841,-1.417240,-0.793845,-0.433805
-0.060031,-0.020061,0.798298,0.037998,-0.009448,-0.001258,0.999232,0.052454,0.068022,0.285854,0.214261,0.043491,0.032415,-0.147547,0.065425,0.204834,0.122630,-0.124742,0.011127,0.077747,-0.019887,0.207691,-0.290716,0.186641,-0.131150,0.902574,0.964566,-0.051198,-0.688347,-0.539412,-0.168672,0.255373,0.743740,-1.399070,-0.793308,-0.409464
