-0.001306,-0.028410,0.838442,-0.005133,0.026908,0.677797,0.734738,-0.322159,-0.073522,0.368023,0.241570,-0.029321,0.055777,0.062023,0.066325,-0.112672,0.426221,-0.183741,0.104474,0.204221,-0.004824,0.012061,-0.016732,0.365527,-0.293639,1.232304,0.222985,-0.105676,0.105725,-0.285809,-0.288418,0.448209,1.154862,-0.059051,-0.077284,-0.110797
-0.008252,-0.043317,0.837533,-0.004270,0.026929,0.679386,0.733274,-0.359684,-0.062332,0.375994,0.279685,-0.024977,0.032301,0.071521,0.065394,-0.111418,0.382019,-0.235292,0.067486,0.199060,-0.002180,0.022621,-0.035022,0.365366,-0.303890,1.231313,0.226612,-0.110137,0.111162,-0.294035,-0.298363,0.447858,1.149652,-0.052907,-0.081420,-0.120799
-0.014153,-0.054135,0.837214,0.000242,0.029931,0.683496,0.729341,-0.404775,-0.051698,0.365679,0.368081,-0.036525,0.023249,0.073544,0.054755,-0.091127,0.355465,-0.268402,0.042700,0.184850,-0.012378,0.040001,-0.057392,0.368079,-0.314679,1.223274,0.220941,-0.108604,0.116527,-0.301440,-0.311750,0.446151,1.132060,-0.051330,-0.078962,-0.126670
-0.021911,-0.070539,0.836704,0.004812,0.031833,0.690381,0.722730,-0.450313,-0.026259,0.357160,0.472153,-0.057487,0.014659,0.071456,0.039564,-0.084488,0.325697,-0.307113,0.015014,0.162855,-0.019969,0.054079,-0.088722,0.371494,-0.322394,1.209180,0.211524,-0.105853,0.117847,-0.308245,-0.318274,0.439546,1.123145,-0.052675,-0.074727,-0.120958
-0.028905,-0.084992,0.836745,0.010426,0.034697,0.695705,0.717414,-0.475465,0.000681,0.338386,0.581314,-0.088673,0.017012,0.066075,0.017864,-0.084510,0.307403,-0.336174,-0.002844,0.142206,-0.031019,0.058927,-0.110197,0.370534,-0.329164,1.195653,0.199747,-0.106878,0.109767,-0.307461,-0.324205,0.435089,1.113789,-0.053217,-0.076896,-0.102666
-0.035670,-0.099419,0.836854,0.014342,0.035804,0.699453,0.713637,-0.465717,0.031591,0.315741,0.662737,-0.117467,0.027573,0.053659,-0.000719,-0.090508,0.301774,-0.354090,-0.013980,0.123062,-0.040296,0.056131,-0.124540,0.370614,-0.338059,1.175183,0.196093,-0.103139,0.106408,-0.295302,-0.323274,0.433879,1.109407,-0.063077,-0.076712,-0.093884
-0.044422,-0.111405,0.837026,0.017438,0.035891,0.703116,0.709955,-0.444137,0.062218,0.289567,0.732456,-0.139662,0.035523,0.044269,-0.019803,-0.094675,0.297444,-0.365955,-0.017634,0.103178,-0.049456,0.048433,-0.132125,0.372240,-0.347150,1.149008,0.195548,-0.103397,0.100227,-0.278108,-0.321001,0.428709,1.108571,-0.075303,-0.077236,-0.082584
-0.051945,-0.121820,0.836997,0.017930,0.036686,0.706142,0.706892,-0.403279,0.084377,0.258312,0.753802,-0.158352,0.041916,0.030810,-0.034451,-0.100249,0.294554,-0.372779,-0.022579,0.083974,-0.054561,0.035617,-0.136780,0.373372,-0.360166,1.126215,0.203214,-0.100687,0.101390,-0.256194,-0.320352,0.425454,1.109713,-0.088951,-0.075835,-0.075108
-0.056720,-0.130358,0.836872,0.017561,0.038122,0.709157,0.703800,-0.354718,0.096240,0.222914,0.756927,-0.173957,0.043558,0.020897,-0.044140,-0.105040,0.284826,-0.375588,-0.021287,0.067445,-0.058379,0.019682,-0.140426,0.374527,-0.373102,1.107648,0.211768,-0.099805,0.101961,-0.227233,-0.318371,0.422351,1.120682,-0.100409,-0.074272,-0.065257
-0.062307,-0.136094,0.836554,0.014582,0.040625,0.711601,0.701257,-0.298604,0.097700,0.190426,0.723478,-0.187779,0.040027,0.010973,-0.052669,-0.110770,0.271200,-0.376754,-0.016759,0.051306,-0.058887,0.001616,-0.138349,0.370335,-0.384578,1.095145,0.215356,-0.104284,0.097107,-0.194750,-0.318225,0.419786,1.128110,-0.103019,-0.076755,-0.050960
-0.066610,-0.142118,0.836199,0.010373,0.041736,0.716005,0.696770,-0.238143,0.101545,0.162599,0.671235,-0.192697,0.032670,0.002564,-0.055834,-0.122726,0.255767,-0.373254,-0.009212,0.033548,-0.054145,-0.012052,-0.138121,0.363103,-0.394459,1.082301,0.223013,-0.106500,0.091189,-0.165042,-0.316366,0.411787,1.143951,-0.111612,-0.076382,-0.039666
-0.072640,-0.147566,0.835905,0.004972,0.041441,0.719868,0.692855,-0.174557,0.099107,0.141045,0.589992,-0.201005,0.026012,-0.006754,-0.057811,-0.135220,0.244508,-0.366324,0.001068,0.016569,-0.046187,-0.024501,-0.135350,0.357600,-0.407165,1.071293,0.228344,-0.111230,0.080473,-0.136698,-0.314451,0.400603,1.172814,-0.113710,-0.074150,-0.027749
-0.079100,-0.153798,0.835738,-0.000659,0.040364,0.723531,0.689110,-0.115682,0.090509,0.119713,0.490012,-0.207697,0.019411,-0.015688,-0.058524,-0.146138,0.231226,-0.354807,0.010444,0.002966,-0.036308,-0.034794,-0.129706,0.351854,-0.418805,1.061246,0.232839,-0.116748,0.069666,-0.110416,-0.314431,0.386248,1.199968,-0.113531,-0.073246,-0.016869
