-0.000496,-0.000839,0.838337,0.010669,0.021464,-0.332797,0.942694,-0.484507,0.471092,0.071833,0.804705,-0.152053,-0.186806,-0.001339,-0.503410,-0.162076,0.645843,-0.480248,0.151357,0.319450,-0.017164,0.149599,-0.681632,0.610929,-0.017747,-0.689395,0.101907,-0.246150,0.520268,-0.962964,-0.333951,0.355783,-0.675599,0.081877,-0.062006,-0.310733
0.003833,0.003963,0.843599,0.011694,0.025615,-0.350740,0.936049,-0.478906,0.471932,0.054758,0.768553,-0.090338,-0.201107,-0.072613,-0.497864,-0.109774,0.682512,-0.412206,0.178537,0.274348,-0.020020,0.145500,-0.659056,0.759758,-0.039639,-0.666415,0.062978,-0.221229,0.492291,-1.011380,-0.409798,0.396593,-0.667127,0.130372,-0.041532,-0.290278
0.008178,0.010736,0.849226,0.002496,0.026741,-0.365869,0.930279,-0.453377,0.476930,0.012988,0.690113,-0.047419,-0.216598,-0.176896,-0.455222,-0.005423,0.758995,-0.319586,0.223895,0.157269,0.002990,0.148190,-0.638044,1.055849,-0.076101,-0.555034,-0.066658,-0.219565,0.431639,-1.093153,-0.502122,0.497533,-0.659971,0.252334,-0.058055,-0.233867
0.011973,0.020310,0.852535,-0.017162,0.041010,-0.379516,0.924117,-0.445441,0.522822,-0.045273,0.639347,-0.070021,-0.211388,-0.281536,-0.355743,0.108951,0.851034,-0.251610,0.261800,-0.018391,0.048266,0.171884,-0.643619,1.441347,-0.203951,-0.215776,-0.232451,-0.184774,0.204084,-1.192851,-0.552684,0.606306,-0.640220,0.388662,-0.052704,-0.102434
0.015040,0.029960,0.851922,-0.047146,0.051923,-0.392113,0.917240,-0.442954,0.605109,-0.095206,0.608398,-0.136608,-0.193326,-0.341587,-0.213096,0.141550,0.930725,-0.239985,0.261800,-0.210122,0.142604,0.231942,-0.642436,1.673603,-0.398296,0.448376,-0.244130,-0.038075,-0.058365,-1.231979,-0.541957,0.717312,-0.645418,0.511785,-0.047446,0.002879
0.020868,0.039005,0.848458,-0.056800,0.060181,-0.405174,0.910487,-0.471875,0.645280,-0.123657,0.651502,-0.207453,-0.180897,-0.398858,-0.189321,0.104410,0.983346,-0.234428,0.261800,-0.349458,0.197142,0.299108,-0.732558,1.710105,-0.532279,1.047932,-0.174336,0.028752,-0.165284,-1.154126,-0.539517,0.766131,-0.662246,0.629800,-0.072068,0.034742
0.027411,0.045856,0.845600,-0.058807,0.063121,-0.414267,0.906058,-0.489248,0.639820,-0.125636,0.703808,-0.250256,-0.171651,-0.429834,-0.213149,0.091821,1.028740,-0.258094,0.261800,-0.360106,0.208125,0.319943,-0.872867,1.689512,-0.586623,1.170360,-0.155675,0.040567,-0.118368,-1.082417,-0.525788,0.724041,-0.659995,0.647270,-0.071291,0.037381
0.030485,0.049500,0.844379,-0.050866,0.051848,-0.400753,0.913303,-0.483630,0.594187,-0.114989,0.708098,-0.252971,-0.160246,-0.404055,-0.258875,0.101315,1.016532,-0.301647,0.261800,-0.265184,0.155931,0.275622,-1.315095,1.561698,-0.973520,1.056394,-0.216737,0.022871,-0.063594,-1.079122,-0.534632,0.625844,-0.673183,0.609353,-0.061075,0.018413
0.031309,0.051782,0.844176,-0.040678,0.037905,-0.385583,0.920996,-0.457583,0.542015,-0.096268,0.679733,-0.229715,-0.149283,-0.357685,-0.329824,0.107870,0.985989,-0.335602,0.252360,-0.166769,0.072802,0.252802,-1.373651,1.525309,-0.910917,0.656661,-0.314184,-0.061388,0.066189,-1.102875,-0.534537,0.517079,-0.685253,0.514160,-0.040904,-0.022466
0.028963,0.049999,0.845673,-0.032883,0.024841,-0.368663,0.928649,-0.432631,0.504608,-0.076687,0.638104,-0.174471,-0.156347,-0.285313,-0.383683,0.079233,0.925097,-0.365823,0.228490,-0.069201,0.005884,0.251046,-1.170139,1.446260,-0.578298,0.266534,-0.348337,-0.153742,0.220848,-1.117491,-0.541410,0.417688,-0.700623,0.403691,-0.040696,-0.105769
0.025986,0.046345,0.847335,-0.025107,0.020984,-0.352476,0.935249,-0.439512,0.476995,-0.074094,0.618712,-0.107888,-0.178872,-0.228578,-0.424681,0.040746,0.873473,-0.389891,0.208046,0.014143,-0.009647,0.238970,-0.899859,1.288099,-0.244858,-0.033437,-0.248527,-0.221700,0.328491,-1.120182,-0.529113,0.389055,-0.703023,0.292279,-0.052731,-0.196518
0.021254,0.042592,0.847831,-0.013586,0.021870,-0.335988,0.941514,-0.462422,0.454508,-0.063675,0.610995,-0.063425,-0.208847,-0.182641,-0.450475,-0.002383,0.823430,-0.433818,0.187059,0.087604,-0.022066,0.230947,-0.763534,1.109709,-0.096232,-0.261362,-0.145039,-0.268104,0.419141,-1.114167,-0.500179,0.374669,-0.701025,0.193313,-0.062793,-0.276982
0.015900,0.039585,0.846047,-0.003760,0.022072,-0.326370,0.944977,-0.487004,0.447015,-0.033528,0.631967,-0.053044,-0.219090,-0.137580,-0.469292,-0.054715,0.787367,-0.502706,0.160341,0.161570,-0.032413,0.233824,-0.687482,0.937951,-0.007985,-0.403166,-0.069164,-0.293200,0.484575,-1.093500,-0.458439,0.343070,-0.708174,0.110809,-0.070901,-0.334519
